date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
12/02/2022,Leverkusen,Stuttgart,4,2,H,20,8,6,5,1.4,4.75,7.0,Bundesliga,2021/22
13/02/2022,Union Berlin,Dortmund,0,3,A,12,10,2,6,4.0,3.75,1.83,Bundesliga,2021/22
13/02/2022,Hoffenheim,Bielefeld,2,0,H,25,8,9,4,1.5,4.33,5.75,Bundesliga,2021/22
18/02/2022,Mainz,Leverkusen,3,2,H,17,8,5,6,3.1,3.75,2.15,Bundesliga,2021/22
19/02/2022,Augsburg,Freiburg,1,2,A,18,15,4,5,3.1,3.4,2.3,Bundesliga,2021/22
19/02/2022,Bielefeld,Union Berlin,1,0,H,11,11,3,4,3.0,3.25,2.45,Bundesliga,2021/22
19/02/2022,Stuttgart,Bochum,1,1,D,15,13,7,5,2.2,3.4,3.3,Bundesliga,2021/22
19/02/2022,Wolfsburg,Hoffenheim,1,2,A,14,10,6,4,2.7,3.5,2.55,Bundesliga,2021/22
19/02/2022,FC Koln,Ein Frankfurt,1,0,H,13,10,8,2,2.25,3.5,3.1,Bundesliga,2021/22
20/02/2022,Bayern Munich,Greuther Furth,4,1,H,22,8,8,3,1.07,13.0,26.0,Bundesliga,2021/22
20/02/2022,Dortmund,M'gladbach,6,0,H,16,8,10,5,1.6,4.2,5.25,Bundesliga,2021/22
20/02/2022,Hertha,RB Leipzig,1,6,A,8,16,4,10,6.5,4.2,1.53,Bundesliga,2021/22
25/02/2022,Hoffenheim,Stuttgart,2,1,H,19,13,7,4,1.5,4.5,5.75,Bundesliga,2021/22
26/02/2022,Freiburg,Hertha,3,0,H,16,17,5,2,1.55,4.33,5.5,Bundesliga,2021/22
26/02/2022,Greuther Furth,FC Koln,1,1,D,13,17,5,5,3.6,3.6,2.0,Bundesliga,2021/22
26/02/2022,Leverkusen,Bielefeld,3,0,H,21,8,9,3,1.36,5.25,8.0,Bundesliga,2021/22
26/02/2022,M'gladbach,Wolfsburg,2,2,D,23,6,11,3,2.0,3.4,3.75,Bundesliga,2021/22
26/02/2022,Union Berlin,Mainz,3,1,H,7,14,3,1,2.6,3.3,2.75,Bundesliga,2021/22
26/02/2022,Ein Frankfurt,Bayern Munich,0,1,A,7,20,2,9,6.0,5.0,1.44,Bundesliga,2021/22
27/02/2022,Bochum,RB Leipzig,0,1,A,13,6,2,1,5.0,4.0,1.65,Bundesliga,2021/22
27/02/2022,Augsburg,Dortmund,1,1,D,8,11,3,7,5.0,4.33,1.61,Bundesliga,2021/22
04/03/2022,Bielefeld,Augsburg,0,1,A,6,7,1,1,2.5,3.25,2.9,Bundesliga,2021/22
05/03/2022,Bayern Munich,Leverkusen,1,1,D,20,9,6,2,1.4,5.75,6.0,Bundesliga,2021/22
05/03/2022,Bochum,Greuther Furth,2,1,H,15,9,9,2,1.72,3.75,4.75,Bundesliga,2021/22
05/03/2022,Hertha,Ein Frankfurt,1,4,A,10,12,4,6,3.3,3.4,2.15,Bundesliga,2021/22
05/03/2022,RB Leipzig,Freiburg,1,1,D,14,4,5,3,1.61,4.2,5.25,Bundesliga,2021/22
05/03/2022,Wolfsburg,Union Berlin,1,0,H,9,17,3,5,2.2,3.2,3.5,Bundesliga,2021/22
05/03/2022,Stuttgart,M'gladbach,3,2,H,18,9,7,3,3.1,3.6,2.15,Bundesliga,2021/22
06/03/2022,FC Koln,Hoffenheim,0,1,A,10,13,3,3,2.62,3.6,2.55,Bundesliga,2021/22
12/03/2022,Freiburg,Wolfsburg,3,2,H,16,11,8,5,2.1,3.5,3.4,Bundesliga,2021/22
12/03/2022,Hoffenheim,Bayern Munich,1,1,D,9,18,6,8,4.75,4.75,1.55,Bundesliga,2021/22
12/03/2022,Union Berlin,Stuttgart,1,1,D,11,11,3,3,2.1,3.5,3.5,Bundesliga,2021/22
12/03/2022,M'gladbach,Hertha,2,0,H,12,12,5,3,1.57,4.33,5.25,Bundesliga,2021/22
